target,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0,0.398283317,0.616898724,0.608892428,0.635401103,0.285429353,0.526605123,0.682224864,0.460898022,0.796831322,0.426496924,0.744922743,0.593572392,0.220484938,0.631846057,0.16935057,0.028695541,0.488645508,0.722869497,0.463767143,0.304693362,0.465859032
1,0.911597431,0.180935634,0.290917219,0.209394411,0.631383428,0.175393902,0.029409469,0.971193182,0.185702991,0.556245059,0.24402569,0.141427035,0.82882148,0.083296714,0.899242746,0.987555543,0.721576387,0.133043953,0.837509307,0.807585728,0.367303649
1,0.249478028,0.287830799,0.2321143,0.695958108,0.015369009,0.297727229,0.6911899,0.309339029,0.749615146,0.524865879,0.420060445,0.968767221,0.63960229,0.623262293,0.551518463,0.439870895,0.079480913,0.203797008,0.053433499,0.197531199,0.340915491
0,0.118721355,0.391087312,0.680906408,0.739054504,0.168716098,0.651484548,0.855231767,0.225676976,0.951674506,0.294806698,0.311165978,0.996133303,0.595587743,0.666595725,0.485905798,0.513835224,0.242178006,0.502458693,0.408886595,0.287963021,0.331334186
1,0.271198999,0.895315163,0.769907286,0.929489431,0.218057823,0.751484817,0.432953625,0.075911773,0.665786229,0.713848141,0.380567035,0.733194125,0.224655973,0.903245578,0.09676706,0.132301355,0.153155533,0.920250051,0.218816487,0.220203191,0.592144863
1,0.251722994,0.92338777,0.920943056,0.752328351,0.08656916,0.906325423,0.23587079,0.465916976,0.642430869,0.596102219,0.798290099,0.904511345,0.946469995,0.52737307,0.583065904,0.628778964,0.596529636,0.570588476,0.060663782,0.599935018,0.922161125
1,0.610066926,0.439588361,0.744737612,0.619561081,0.18644608,0.631656434,0.513993988,0.790438576,0.837580185,0.990994917,0.905739861,0.402612587,0.002041808,0.71068166,0.013963456,0.405818053,0.233058286,0.574210138,0.711499927,0.197531199,0.895349669
1,0.889886178,0.389077972,0.673413679,0.568397144,0.172975146,0.380694156,0.140085395,0.678356586,0.255038488,0.802709748,0.402548625,0.321357622,0.435026305,0.170621485,0.670307989,0.598660342,0.10682084,0.508696838,0.665870386,0.242663915,0.606897464
0,0.502647268,0.004395847,0.395695154,0.00355971,0.420677977,0.080289678,0.438522784,0.649569888,0.635340688,0.528948652,0.53313755,0.358880036,0.515025144,0.078552069,0.596797141,0.704550343,0.376701546,0.493394552,0.876921967,0.287963021,0.305052717
0,0.728408744,0.856766641,0.553268898,0.08469827,0.355492996,0.140904982,0.235667868,0.818337698,0.294114852,0.915140855,0.915049964,0.281025596,0.364045225,0.009820016,0.243654663,0.332160467,0.296644327,0.81033502,0.716531588,0.560637557,0.847636271
0,0.148683071,0.580600119,0.634576686,0.568397144,0.56661147,0.403665706,0.889691517,0.295069643,0.866839723,0.506710946,0.403435635,0.833733681,0.384610224,0.443077146,0.689590991,0.757687938,0.864499299,0.576595961,0.184085579,0.831680554,0.208082756
0,0.771274841,0.919805886,0.92863036,0.973867168,0.824540486,0.921280604,0.708548027,0.727547648,0.863076713,0.991367901,0.977623907,0.982331832,0.239633301,0.994015617,0.141207822,0.441861457,0.459937159,0.933045774,0.514584587,0.467235138,0.904276314
1,0.07875454,0.856129872,0.700261775,0.656699358,0.129722797,0.165498888,0.856911993,0.024983627,0.929886686,0.772736716,0.844211912,0.926646442,0.016511222,0.478364532,0.008932476,0.037204801,0.048371158,0.640644475,0.209215587,0.030262876,0.625406737
1,0.086466945,0.131255881,0.045619943,0.873541927,0.136471423,0.815375412,0.909627529,0.076239581,0.913357705,0.076607508,0.013086399,0.53365792,0.570512438,0.602542007,0.7016523,0.711635851,0.014350554,0.216691468,0.577352959,0.023900489,0.07584788
1,0.483014734,0.250221574,0.131848162,0.553767026,0.251803931,0.482041525,0.116834907,0.67063354,0.224937226,0.459471554,0.281831643,0.21307789,0.578492222,0.388184744,0.6996819,0.589633372,0.13911614,0.158194021,0.665295802,0.057245164,0.435336634
0,0.358627999,0.197274062,0.247831659,0.796244409,0.832207921,0.541312513,0.21671372,0.388391463,0.317297556,0.631963675,0.80965518,0.177719077,0.190658241,0.667676367,0.097916726,0.103178067,0.876246521,0.086823007,0.38908225,0.833070423,0.646027294
0,0.242225356,0.851797222,0.739530351,0.796240693,0.671249461,0.52323644,0.835774744,0.300027287,0.781065919,0.413439383,0.324045835,0.73331533,0.816243374,0.697945701,0.824675791,0.928145849,0.645864103,0.90584683,0.337042066,0.553613633,0.339428199
1,0.220263426,0.107041231,0.22695307,0.344760481,0.339839776,0.093820538,0.040903797,0.219168011,0.386811273,0.483599561,0.245693321,0.163882087,0.41331569,0.126555429,0.238336871,0.412618722,0.332580156,0.041119079,0.101544191,0.511680691,0.216295381
0,0.954937066,0.343420314,0.386867404,0.956623644,0.512294005,0.973354726,0.19500877,0.971193182,0.032877943,0.831371676,0.654142999,0.108163613,0.082643671,0.780293825,0.427451171,0.371907096,0.351643321,0.265937533,0.930042679,0.387516696,0.950995479
1,0.174009426,0.984295203,0.657748875,0.893893193,0.177089726,0.707166647,0.764402628,0.041948752,0.820107238,0.598286331,0.627986817,0.833746825,0.293458995,0.817542563,0.24309136,0.181965285,0.104872823,0.670355898,0.167226004,0.106396122,0.894645777
1,0.257566212,0.694012178,0.744744032,0.797530119,0.844313238,0.769407524,0.623558769,0.024983611,0.685309611,0.97181313,0.809550174,0.573793762,0.451092222,0.941787724,0.782126608,0.443717836,0.874603083,0.61477411,0.012548989,0.871565172,0.643150368
1,0.186968342,0.454574228,0.724111806,0.604452111,0.426756599,0.617396307,0.875655256,0.118892319,0.928347122,0.201731435,0.26644693,0.980969196,0.476196136,0.678392905,0.366951645,0.499136766,0.390031292,0.770933009,0.323943645,0.376049005,0.194058885
1,0.906554805,0.577680889,0.223976021,0.183923968,0.730613794,0.605687963,0.284217011,0.850204794,0.203629601,0.303417674,0.480408278,0.382614268,0.648871633,0.304362951,0.375020346,0.215915671,0.421499191,0.4011004,0.604557314,0.477652057,0.465859032
1,0.828056247,0.492480967,0.079294482,0.664537471,0.692712173,0.21666001,0.064381791,0.748659249,0.052059628,0.293840617,0.515426467,0.155489337,0.828514648,0.644935134,0.30135404,0.371907096,0.218537923,0.11156033,0.503405675,0.124272618,0.81648475
1,0.212889517,0.084671491,0.20309752,0.821329904,0.014181871,0.792346133,0.156711112,0.641168159,0.580233952,0.269108943,0.309055947,0.387370864,0.161183378,0.358190492,0.181902668,0.202156432,0.112908869,0.084544646,0.192613772,0.485247227,0.114785317
1,0.483188871,0.066815642,0.147974316,0.698356166,0.773968332,0.788225878,0.438521637,0.582994307,0.331508655,0.436699924,0.621345929,0.372670523,0.946470011,0.572470256,0.935592425,0.875587877,0.794005918,0.496314907,0.782346502,0.853456662,0.489047686
1,0.900321767,0.506736891,0.054152539,0.288339578,0.682742103,0.458930581,0.493461308,0.76211325,0.147108547,0.720121511,0.954165978,0.725971087,0.715850653,0.293091269,0.824656701,0.919352605,0.767934479,0.406813104,0.799825698,0.833097651,0.77651941
0,0.829759723,0.564716559,0.429391639,0.790212636,0.306381839,0.948711872,0.161304881,0.818770935,0.054361441,0.537334582,0.503070751,0.281953709,0.384610224,0.747205986,0.550577127,0.715617631,0.209595761,0.635584488,0.264316566,0.391670471,0.710578992
0,0.970253998,0.61507393,0.201877201,0.983014065,0.982792922,0.692487486,0.20770432,0.863167178,0.116386912,0.235590203,0.109595097,0.365488163,0.261056567,0.827837249,0.80715746,0.894144411,0.348619286,0.0932196,0.907925683,0.433659106,0.734773635
1,0.936856681,0.463659961,0.387868943,0.18505899,0.966082978,0.062442293,0.156369754,0.862671795,0.20764334,0.09666059,0.289833744,0.524831053,0.921426861,0.196164109,0.989967006,0.979591953,0.888562099,0.407085184,0.966415436,0.762865649,0.625406737
0,0.308242935,0.373959252,0.650611072,0.610259892,0.605532696,0.439059847,0.864929491,0.130718109,0.806593729,0.117586102,0.301621431,1,0.594826637,0.645334115,0.613641537,0.724056528,0.480804085,0.714966666,0.410094956,0.53561753,0.035523627
1,0.346690723,0.84063846,0.858950861,0.384942222,0.183254286,0.549302163,0.8039817,0.362553965,0.757353058,0.378334401,0.250695463,0.912901356,0.085306599,0.337516142,0.389122724,0.438173454,0.308242494,0.861829369,0.368166594,0.304693362,0.164041468
1,0.594459182,0.871216509,0.491082437,0.465701368,0.035057569,0.999781874,0.623547306,0.784593163,0.612784377,0.650682495,0.637043803,0.031394198,0.121240798,0.361303688,0.508580941,0.598660342,0.556225396,0.479602089,0.904313988,0.531756389,0.883654159
0,0.585955813,0.885511115,0.622918157,0.285526323,0.096044869,0.550299192,0.526206661,0.524637252,0.4333132,0.298151302,0.117187492,0.995181946,0.021679485,0.397015528,0.102847394,0.181965285,0.478563709,0.740429918,0.017995098,0.233898151,0.540276406
0,0.401452044,0.879131305,0.713806481,0.68249508,0.420266109,0.493807105,0.383078751,0.206815177,0.156915708,0.682204761,0.815311731,0.555257837,0.817573317,0.60813972,0.600838206,0.764893443,0.252551994,0.814641428,0.348735937,0.272708247,0.86243518
0,0.627898402,0.274236882,0.758282215,0.351479884,0.782619007,0.096984693,0.481471849,0.833645382,0.627062393,0.243525385,0.436746127,0.169280983,0.778877406,0.14898034,0.940272461,0.894144411,0.996512475,0.751983854,0.946550207,0.967549958,0.360443729
1,0.32038952,0.073328137,0.077614259,0.996054561,0.084444043,0.88612088,0.660089394,0.107918355,0.979917584,0.11242824,0.072950954,0.914597148,0.715850637,0.929473304,0.864810211,0.919352605,3.54E-06,0.020579877,0.205099322,0.040806846,0.120003973
0,0.140335591,0.973707584,0.857094614,0.689899371,0.072739472,0.933022009,0.987724205,0.117811287,0.983234043,0.042197953,0.010182617,0.957795533,0.123992343,0.627931713,0.00239755,0.008925444,0.015118162,0.860180801,0.135026615,0.017104095,0.069860124
1,0.460054701,0.014131422,0.348179043,0.2256584,0.045971997,0.380297382,0.122333197,0.705627663,0.156915708,0.036295837,0.058359793,0.060672355,0.664292549,0.156819843,0.548421487,0.39999748,0.330483269,0.273734932,0.695131086,0.226240836,0.030252342
1,0.682773309,0.858793022,0.709713529,0.748408138,0.1470955,0.737970503,0.288462683,0.67478433,0.234876716,0.713848141,0.926010715,0.250616592,0.101266387,0.808404089,0.174881953,0.016183222,0.319749076,0.910291,0.669413966,0.208541728,0.81645338
1,0.821629949,0.210668406,0.058030106,0.012442863,0.811494883,0.032040223,0.064977328,0.826814643,0.139256235,0.096580968,0.313981676,0.153744216,0.648871633,0.00794792,0.533914772,0.628715861,0.789935707,0.084232826,0.627564028,0.588495104,0.445195731
1,0.094456047,0.08679186,0.953952238,0.815020548,0.034263147,0.997229732,0.531413828,0.040578879,0.774528456,0.965923249,0.977623907,0.1084889,0.040563527,0.823856147,0.590749081,0.583665697,0.760806917,0.532622743,0.092372964,0.795930214,0.866456017
1,0.479110157,0.24594057,0.310220887,0.249019979,0.512294005,0.217335706,0.257658613,0.742288257,0.357799585,0.378334401,0.398471331,0.220222775,0.856042688,0.133749275,0.883105852,0.973801734,0.641057447,0.340434782,0.77615897,0.711652578,0.400326989
1,0.456680098,0.403560862,0.284986571,0.301025775,0.395987585,0.200271966,0.10209367,0.695892294,0.159106647,0.798840075,0.855464141,0.231999415,0.395363084,0.162320177,0.500016606,0.308097607,0.306357357,0.307563857,0.45681444,0.173755702,0.583558279
1,0.095902159,0.438902299,0.414191165,0.421221403,0.415466269,0.442983488,0.764402628,0.160007191,0.734968238,0.479612617,0.454918237,0.474785028,0.273813846,0.392430054,0.178185735,0.129831017,0.419251006,0.483793294,0.150604176,0.34578468,0.638716863
1,0.257302295,0.999219996,0.907244552,0.739054504,0.154952843,0.794305589,0.308608882,0.022604559,0.704007782,0.881826246,0.405570589,0.30773051,0.790469303,0.760828519,0.897643195,0.903743468,0.067140059,0.858148075,0.058679286,0.083783971,0.565629001
1,0.053296427,0.241908525,0.121851584,0.748408138,0.815052307,0.643116194,0.473629561,0.018663723,0.433350621,0.581730531,0.821204645,0.456876839,0.748234402,0.651376686,0.614023138,0.480232779,0.802137669,0.028496366,0.033530286,0.682025946,0.427142754
1,0.967971274,0.035960549,0.126043109,0.786229374,0.877078333,0.940873089,0.383982343,0.837280427,0.472203185,0.198449255,0.002001139,0.501913452,0.11747735,0.825429423,0.210741135,0.287967123,0.842606153,0.007596976,0.979476544,0.723578789,0.081006384
1,0.890386552,0.865902144,0.613207348,0.345082841,0.886043463,0.497848282,0.26009752,0.999718274,0.166816892,0.701263032,0.955059161,0.562196729,0.100201049,0.247007678,0.459705222,0.671776545,0.506344941,0.668857037,0.594070543,0.583657996,0.94428443
0,0.796576396,0.871216509,0.923177562,0.515094444,0.743194061,0.705293717,0.764402628,0.631129238,0.702642733,0.696062797,0.579960501,0.729280708,0.855326993,0.73722125,0.637134738,0.831585382,0.800054957,0.94432057,0.661299934,0.732236417,0.686632004
1,0.335158839,0.803425643,0.431165932,0.686665817,0.919618223,0.437926895,0.431783741,0.611606992,0.426458667,0.638885759,0.974220063,0.304006669,0.852870695,0.727713352,0.295067546,0.47573544,0.754942338,0.73131974,0.763078121,0.567604369,0.863353227
1,0.849162739,0.343420314,0.34817891,0.170214912,0.512077076,0.047236838,0.288305333,0.725938092,0.211661992,0.959269481,0.952363734,0.375993375,0.440858089,0.164694287,0.339831669,0.319766849,0.363412866,0.466394462,0.582799259,0.228611416,0.734773803
1,0.733280383,0.137082559,0.27080486,0.259070397,0.57327459,0.251351782,0.012159154,0.89430212,0.14982653,0.477410521,0.262325717,0.01783863,0.446242598,0.016542304,0.613856312,0.548180668,0.446370573,0.158798623,0.780357458,0.583601007,0.435336634
0,0.86876285,0.096884732,0.680928236,0.274096114,0.056458465,0.030675008,0.332943919,0.938493045,0.345079755,0.459858983,0.767129763,0.015298196,0.609319837,0.264897613,0.774259684,0.807473132,0.21166233,0.61477411,0.97176539,0.169729131,0.982286216
1,0.010724886,0.713926799,0.828364134,0.769047305,0.24538973,0.987924337,0.769519983,0.004057836,0.468117675,0.613965712,0.764866507,0.72783479,0.298743679,0.894064652,0.262579384,0.127864021,0.461911252,0.888359367,0.046189379,0.271775632,0.321684979
0,0.637060427,0.415276985,0.058030106,0.077052783,0.656917703,0.082688798,0.207084075,0.544488626,0.203629601,0.069246367,0.024178461,0.296229018,0.893536915,0.164821178,0.907308324,0.809201751,0.798277978,0.374799713,0.606651323,0.593650472,0.144002797
1,0.853060838,0.849201206,0.634576686,0.275938907,0.033640472,0.714508531,0.428906971,0.708651403,0.56701656,0.487513433,0.628981321,0.829044846,0.8486958,0.341304224,0.907317076,0.873683846,0.081109668,0.717258591,0.270371795,0.112532216,0.655379368
1,0.268846585,0.762895604,0.572732563,0.724948269,0.15177714,0.82549817,0.667110622,0.388391463,0.3525285,0.598355271,0.881689886,0.632014312,0.173972339,0.914599127,0.270190215,0.58033732,0.161476388,0.867745097,0.401625239,0.599935018,0.784459831
1,0.062616005,0.903385036,0.984846606,0.903325393,0.205352687,0.889939593,0.63756312,0.466439722,0.700259026,0.867067594,0.966122722,0.700877393,0.229336292,0.944996878,0.11026171,0.17840962,0.147161487,0.980932199,0.543969211,0.217746578,0.91093344
1,0.858936806,0.11317888,0.156659987,0.376453392,0.730571514,0.276163156,0.801520426,0.877368527,0.681790188,0.235190812,0.79302951,0.357009798,0.134413828,0.27839303,0.035327706,0.001880419,0.139074998,0.4573564,0.935223799,0.231717483,0.376301531
1,0.966090689,0.496111713,0.124754059,0.777752089,0.289380455,0.376926366,0.357312354,0.624151383,0.054884781,0.491689568,0.225987994,0.715941655,0.628129306,0.410510034,0.339016596,0.084002695,0.132960572,0.084532875,0.593903433,0.06582071,0.359295828
0,0.610066926,0.135828185,0.040605634,0.470202566,0.166100258,0.8217045,0.730957194,0.254879157,0.325417463,0.172635318,0.430741757,0.780561177,0.56627878,0.70186899,0.588985826,0.423743682,0.121425086,0.219615154,0.152707729,0.1157612,0.602668153
1,0.339609379,0.887252072,0.762163663,0.288336389,0.899861691,0.224333414,0.601260403,0.160533108,0.596001185,0.834492995,0.813150702,0.839462603,0.715850653,0.184270299,0.544719644,0.596057454,0.816388105,0.77280375,0.219726504,0.905643458,0.690617542
0,0.551089813,0.682295993,0.36380307,0.596389273,0.395849654,0.631656434,0.272047091,0.629213264,0.363613842,0.29489327,0.111630512,0.311407197,0.303994742,0.564654462,0.590751081,0.767154979,0.661790001,0.440079434,0.510624388,0.77357514,0.232174
1,0.421684866,0.421839419,0.41241519,0.572611971,0.037430852,0.564436007,0.288864871,0.496582836,0.286352136,0.222603653,0.386873248,0.2020568,0.090917724,0.55737706,0.114928071,0.120828224,0.048641347,0.386273537,0.502030443,0.018008307,0.45121874
0,0.606981099,0.389077972,0.108427499,0.344760481,0.599198006,0.093870907,0.759529028,0.722245938,0.325142579,0.269108943,0.451000341,0.425556287,0.525068614,0.162320177,0.696253041,0.836074332,0.572827502,0.451798004,0.830526968,0.703563604,0.593117274
0,0.257569525,0.868075129,0.719612081,0.689899371,0.301989074,0.550299192,0.73795827,0.283440673,0.704007782,0.537326127,0.393170033,0.685578212,0.628771107,0.694026377,0.659932405,0.679630999,0.58876018,0.740429918,0.05022532,0.647580008,0.376252115
0,0.98558197,0.035960549,0.592691315,0.405555414,0.99930735,0.34095037,0.162398198,0.996216228,0.158623059,0.921748535,0.639683395,0.017982384,0.086846451,0.196031744,0.319382758,0.212177806,0.665136313,0.483867806,0.941456129,0.499822359,0.706683072
1,0.452130818,0.34880915,0.251889073,0.085595142,0.932669035,0.031108957,0.406060236,0.27849803,0.243709632,0.159536029,0.492745705,0.50233828,0.818277789,0.193911909,0.782126608,0.707666822,0.866648137,0.42345639,0.153075081,0.927638324,0.712607113
1,0.798763633,0.242007066,0.20309752,0.227838096,0.564846517,0.491064856,0.272035396,0.898407568,0.159104714,0.333721029,0.311165978,0.470949488,0.596150668,0.304362951,0.443074848,0.68836346,0.408066776,0.201924348,0.686932614,0.639785773,0.489047686
1,0.656031139,0.921344271,0.928630036,0.790212636,0.066395663,0.898230022,0.806012749,0.543273934,0.835525308,0.005187423,0.016122828,0.471922234,0.943934711,0.792292417,0.763341933,0.764599788,0.194773185,0.893832099,0.932949992,0.267534178,0.084006018
0,0.291846605,0.383192527,0.907244552,0.473626418,0.478438383,0.277851289,0.674048203,0.298663451,0.682779218,0.050457597,0.040326627,0.508942465,0.386328113,0.517618182,0.525580241,0.338809839,0.459937159,0.872870078,0.587796879,0.424683737,0.036765303
